qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen
L-C5_QB5629_2019-08-29_A09	994484.3.NC_015379	98.652	1410	12	7	2	1409	6173082	6171678	0.0	2492	1409	6843248
L-C5_QB5629_2019-08-29_A09	994484.3.NC_015379	98.582	1410	13	7	2	1409	4846428	4845024	0.0	2486	1409	6843248
L-C5_QB5629_2019-08-29_A09	1295141.3.AOUH01000018	98.580	1408	12	8	2	1409	169317	170716	0.0	2488	1409	335449
L-C5_QB5629_2019-08-29_A09	1114970.3.CP003150	98.581	1409	15	5	2	1409	165950	167354	0.0	2486	1409	6845832
L-C5_QB5629_2019-08-29_A09	1114970.3.CP003150	98.581	1409	15	5	2	1409	845076	846480	0.0	2486	1409	6845832
L-C5_QB5629_2019-08-29_A09	1114970.3.CP003150	98.581	1409	15	5	2	1409	2107447	2108851	0.0	2486	1409	6845832
L-C5_QB5629_2019-08-29_A09	1114970.3.CP003150	98.581	1409	15	5	2	1409	5766412	5765008	0.0	2486	1409	6845832
L-C5_QB5629_2019-08-29_A09	1114970.3.CP003150	98.581	1409	15	5	2	1409	6155180	6153776	0.0	2486	1409	6845832
L-C5_QB5629_2019-08-29_A09	1037915.3.CM001490	98.297	1409	12	12	2	1409	4795773	4794376	0.0	2459	1409	6980251
L-C5_QB5629_2019-08-29_A09	1147786.5.AJFM01000072	98.017	1412	18	10	2	1409	1552	147	0.0	2444	1409	1704
L-C5_QB5629_2019-08-29_A09	1207075.3.CP003880	97.946	1412	18	10	2	1409	1080596	1082000	0.0	2436	1409	6183388
L-C5_QB5629_2019-08-29_A09	1207075.3.CP003880	97.946	1412	18	10	2	1409	1768730	1770134	0.0	2436	1409	6183388
L-C5_QB5629_2019-08-29_A09	1207075.3.CP003880	97.946	1412	18	10	2	1409	5287606	5286202	0.0	2436	1409	6183388
L-C5_QB5629_2019-08-29_A09	1207075.3.CP003880	97.805	1412	19	11	2	1409	111224	112627	0.0	2425	1409	6183388
L-C5_QB5629_2019-08-29_A09	1207075.3.CP003880	97.663	1412	21	11	2	1409	3873907	3872504	0.0	2414	1409	6183388
L-C5_QB5629_2019-08-29_A09	1207075.3.CP003880	97.452	1413	21	14	2	1409	5596111	5594709	0.0	2396	1409	6183388
L-C5_QB5629_2019-08-29_A09	1207075.3.CP003880	97.032	1415	22	18	2	1409	690175	691576	0.0	2362	1409	6183388
M-A12_QB5629_2019-08-29_A01	745277.3.CP003244	97.459	1417	27	9	1	1412	411629	413041	0.0	2409	1413	4861101
M-A12_QB5629_2019-08-29_A01	745277.3.CP003244	97.459	1417	27	9	1	1412	808940	810352	0.0	2409	1413	4861101
M-A12_QB5629_2019-08-29_A01	745277.3.CP003244	97.459	1417	27	9	1	1412	1002684	1004096	0.0	2409	1413	4861101
M-A12_QB5629_2019-08-29_A01	745277.3.CP003244	97.459	1417	27	9	1	1412	4497464	4496052	0.0	2409	1413	4861101
M-A12_QB5629_2019-08-29_A01	745277.3.CP003244	97.459	1417	27	9	1	1412	4535932	4534520	0.0	2409	1413	4861101
M-A12_QB5629_2019-08-29_A01	745277.3.CP003244	97.459	1417	27	9	1	1412	4814662	4813250	0.0	2409	1413	4861101
M-A12_QB5629_2019-08-29_A01	745277.3.CP003244	97.389	1417	28	9	1	1412	4688571	4687159	0.0	2403	1413	4861101
M-A12_QB5629_2019-08-29_A01	1443113.3.CP007448	97.179	1418	29	11	1	1412	387574	388986	0.0	2386	1413	4771331
M-A12_QB5629_2019-08-29_A01	1443113.3.CP007448	97.179	1418	29	11	1	1412	4412031	4410619	0.0	2386	1413	4771331
M-A12_QB5629_2019-08-29_A01	1443113.3.CP007448	97.179	1418	29	11	1	1412	4715286	4713874	0.0	2386	1413	4771331
M-A12_QB5629_2019-08-29_A01	1443113.3.CP007448	97.038	1418	31	11	1	1412	1101045	1102457	0.0	2375	1413	4771331
M-A12_QB5629_2019-08-29_A01	1443113.3.CP007448	97.038	1418	31	11	1	1412	3711257	3709845	0.0	2375	1413	4771331
M-A12_QB5629_2019-08-29_A01	1443113.3.CP007448	97.038	1418	31	11	1	1412	4373394	4371982	0.0	2375	1413	4771331
M-A12_QB5629_2019-08-29_A01	1443113.3.CP007448	97.038	1418	31	11	1	1412	4570888	4569476	0.0	2375	1413	4771331
M-A12_QB5629_2019-08-29_A01	527012.3.NZ_ACCA01000078	96.831	1420	30	15	1	1412	1535	123	0.0	2359	1413	1648
M-A12_QB5629_2019-08-29_A01	1453496.5.CP009706	96.756	1418	35	11	1	1412	4415057	4413645	0.0	2353	1413	4712721
M-A12_QB5629_2019-08-29_A01	1453496.5.CP009706	96.685	1418	36	11	1	1412	4066368	4064956	0.0	2348	1413	4712721
M-A12_QB5629_2019-08-29_A01	1453496.5.CP009706	96.408	1420	36	15	1	1412	107210	105798	0.0	2326	1413	4712721
M-A12_QB5629_2019-08-29_A01	1453496.5.CP009706	96.408	1420	36	15	1	1412	449085	450497	0.0	2326	1413	4712721
M-A12_QB5629_2019-08-29_A01	1453496.5.CP009706	96.338	1420	37	15	1	1412	1069677	1071089	0.0	2320	1413	4712721
M-A12_QB5629_2019-08-29_A01	1453496.5.CP009706	96.268	1420	38	15	1	1412	101225	99813	0.0	2314	1413	4712721
M-A12_QB5629_2019-08-29_A01	1453496.5.CP009706	96.268	1420	38	15	1	1412	321615	323027	0.0	2314	1413	4712721
M-A12_QB5629_2019-08-29_A01	1453496.5.CP009706	96.268	1420	38	15	1	1412	488620	490032	0.0	2314	1413	4712721
M-A12_QB5629_2019-08-29_A01	527004.3.NZ_ACCD01000072	96.761	1420	31	15	1	1412	1511	99	0.0	2353	1413	1932
M-A12_QB5629_2019-08-29_A01	527004.3.NZ_ACCD01000071	96.761	1420	31	15	1	1412	1511	99	0.0	2353	1413	1932
M-A12_QB5629_2019-08-29_A01	469613.3.NZ_GL622695	96.685	1418	36	11	1	1412	5859	4447	0.0	2348	1413	6596
M-A12_QB5629_2019-08-29_A01	469613.3.NZ_GL622695	100.000	153	0	0	1260	1412	4001	3849	1.42e-72	283	1413	6596
M-A12_QB5629_2019-08-29_A01	29486.45.CP011078	96.617	1419	35	13	1	1412	1418334	1416922	0.0	2342	1413	3699725
M-A12_QB5629_2019-08-29_A01	29486.45.CP011078	96.617	1419	35	13	1	1412	1918926	1917514	0.0	2342	1413	3699725
M-A12_QB5629_2019-08-29_A01	29486.45.CP011078	96.617	1419	35	13	1	1412	1957609	1956197	0.0	2342	1413	3699725
M-A12_QB5629_2019-08-29_A01	29486.45.CP011078	96.617	1419	35	13	1	1412	3124832	3126244	0.0	2342	1413	3699725
M-A12_QB5629_2019-08-29_A01	29486.45.CP011078	96.547	1419	35	14	1	1412	2101545	2100134	0.0	2337	1413	3699725
M-A12_QB5629_2019-08-29_A01	29486.45.CP011078	96.547	1419	36	13	1	1412	2545719	2547131	0.0	2337	1413	3699725
M-A12_QB5629_2019-08-29_A01	29486.45.CP011078	96.481	1421	35	14	1	1412	2235418	2234004	0.0	2333	1413	3699725
M-A12_QB5629_2019-08-29_A01	393305.7.NC_008800	96.479	1420	35	15	1	1412	160576	161988	0.0	2331	1413	4615899
M-A12_QB5629_2019-08-29_A01	393305.7.NC_008800	96.479	1420	35	15	1	1412	314151	315563	0.0	2331	1413	4615899
M-A12_QB5629_2019-08-29_A01	393305.7.NC_008800	96.479	1420	35	15	1	1412	354730	356142	0.0	2331	1413	4615899
M-A12_QB5629_2019-08-29_A01	393305.7.NC_008800	96.479	1420	35	15	1	1412	1019230	1020642	0.0	2331	1413	4615899
M-A12_QB5629_2019-08-29_A01	393305.7.NC_008800	96.479	1420	35	15	1	1412	4244806	4243394	0.0	2331	1413	4615899
M-A12_QB5629_2019-08-29_A01	393305.7.NC_008800	96.408	1420	36	15	1	1412	3552221	3550809	0.0	2326	1413	4615899
M-A12_QB5629_2019-08-29_A01	393305.7.NC_008800	96.338	1420	37	15	1	1412	17530	18942	0.0	2320	1413	4615899
M-A12_QB5629_2019-08-29_A01	187410.11.NC_004088	96.330	1417	43	9	1	1412	355980	357392	0.0	2320	1413	4600755
M-A12_QB5629_2019-08-29_A01	187410.11.NC_004088	96.330	1417	43	9	1	1412	522443	523855	0.0	2320	1413	4600755
M-A12_QB5629_2019-08-29_A01	187410.11.NC_004088	96.330	1417	43	9	1	1412	565307	566719	0.0	2320	1413	4600755
M-A12_QB5629_2019-08-29_A01	187410.11.NC_004088	96.330	1417	43	9	1	1412	1024439	1025851	0.0	2320	1413	4600755
M-A12_QB5629_2019-08-29_A01	187410.11.NC_004088	96.330	1417	43	9	1	1412	3417279	3415867	0.0	2320	1413	4600755
M-A12_QB5629_2019-08-29_A01	187410.11.NC_004088	96.260	1417	44	9	1	1412	12066	13478	0.0	2314	1413	4600755
M-A12_QB5629_2019-08-29_A01	187410.11.NC_004088	96.260	1417	44	9	1	1412	4246507	4245095	0.0	2314	1413	4600755
M-B5_QB5629_2019-08-29_B01	1286170.3.CP004142	99.007	1410	7	6	1	1405	3850551	3849144	0.0	2519	1408	5398151
M-B5_QB5629_2019-08-29_B01	1286170.3.CP004142	99.007	1410	7	6	1	1405	4629942	4631349	0.0	2519	1408	5398151
M-B5_QB5629_2019-08-29_B01	1286170.3.CP004142	98.936	1410	8	6	1	1405	3892248	3890841	0.0	2514	1408	5398151
M-B5_QB5629_2019-08-29_B01	1286170.3.CP004142	98.936	1410	8	6	1	1405	4090340	4088933	0.0	2514	1408	5398151
M-B5_QB5629_2019-08-29_B01	1286170.3.CP004142	98.936	1410	8	6	1	1405	5393162	5394569	0.0	2514	1408	5398151
M-B5_QB5629_2019-08-29_B01	1286170.3.CP004142	98.866	1411	8	7	1	1405	3469038	3467630	0.0	2510	1408	5398151
M-B5_QB5629_2019-08-29_B01	1286170.3.CP004142	98.865	1410	9	6	1	1405	3090007	3088600	0.0	2508	1408	5398151
M-B5_QB5629_2019-08-29_B01	1286170.3.CP004142	98.794	1410	10	6	1	1405	3982405	3980998	0.0	2503	1408	5398151
M-B5_QB5629_2019-08-29_B01	1028307.3.NC_015663	98.440	1410	15	6	1	1405	221588	220181	0.0	2475	1408	5280350
M-B5_QB5629_2019-08-29_B01	1028307.3.NC_015663	98.440	1410	15	6	1	1405	1512404	1513811	0.0	2475	1408	5280350
M-B5_QB5629_2019-08-29_B01	1028307.3.NC_015663	98.440	1410	15	6	1	1405	2128445	2129852	0.0	2475	1408	5280350
M-B5_QB5629_2019-08-29_B01	1028307.3.NC_015663	98.369	1410	16	6	1	1405	1604569	1605976	0.0	2470	1408	5280350
M-B5_QB5629_2019-08-29_B01	1028307.3.NC_015663	98.369	1410	16	6	1	1405	1693712	1695119	0.0	2470	1408	5280350
M-B5_QB5629_2019-08-29_B01	1028307.3.NC_015663	98.369	1410	16	6	1	1405	1738747	1740154	0.0	2470	1408	5280350
M-B5_QB5629_2019-08-29_B01	1028307.3.NC_015663	98.369	1410	16	6	1	1405	2537030	2538437	0.0	2470	1408	5280350
M-B5_QB5629_2019-08-29_B01	1028307.3.NC_015663	98.228	1411	17	7	1	1405	997610	996202	0.0	2460	1408	5280350
M-B5_QB5629_2019-08-29_B01	1006551.4.CP003218	97.872	1410	23	6	1	1405	1556625	1558032	0.0	2431	1408	5974109
M-B5_QB5629_2019-08-29_B01	1006551.4.CP003218	97.801	1410	24	6	1	1405	1658183	1659590	0.0	2425	1408	5974109
M-B5_QB5629_2019-08-29_B01	1006551.4.CP003218	97.589	1410	27	6	1	1405	1703187	1704594	0.0	2409	1408	5974109
M-B5_QB5629_2019-08-29_B01	1006551.4.CP003218	97.589	1410	27	6	1	1405	2501007	2502414	0.0	2409	1408	5974109
M-B5_QB5629_2019-08-29_B01	1006551.4.CP003218	97.518	1410	28	6	1	1405	5320	3913	0.0	2403	1408	5974109
M-B5_QB5629_2019-08-29_B01	1006551.4.CP003218	97.518	1410	28	6	1	1405	1425211	1426618	0.0	2403	1408	5974109
M-B5_QB5629_2019-08-29_B01	1006551.4.CP003218	97.518	1410	28	6	1	1405	2068240	2069647	0.0	2403	1408	5974109
M-B5_QB5629_2019-08-29_B01	1006551.4.CP003218	97.305	1410	31	6	1	1405	876162	874755	0.0	2386	1408	5974109
M-B5_QB5629_2019-08-29_B01	693444.3.CP003938	97.805	1412	22	8	1	1405	4714510	4713101	0.0	2427	1408	4762179
M-B5_QB5629_2019-08-29_B01	693444.3.CP003938	97.665	1413	23	9	1	1405	733392	734802	0.0	2418	1408	4762179
M-B5_QB5629_2019-08-29_B01	693444.3.CP003938	97.238	1412	30	8	1	1405	4506814	4505405	0.0	2383	1408	4762179
M-B5_QB5629_2019-08-29_B01	693444.3.CP003938	97.238	1412	30	8	1	1405	4599253	4597844	0.0	2383	1408	4762179
M-B5_QB5629_2019-08-29_B01	693444.3.CP003938	97.169	1413	30	9	1	1405	1112141	1113551	0.0	2379	1408	4762179
M-B5_QB5629_2019-08-29_B01	693444.3.CP003938	97.169	1413	30	9	1	1405	3810962	3809552	0.0	2379	1408	4762179
M-B5_QB5629_2019-08-29_B01	693444.3.CP003938	97.030	1414	29	11	1	1405	4307148	4305739	0.0	2366	1408	4762179
M-B5_QB5629_2019-08-29_B01	693444.3.CP003938	96.601	1412	39	8	1	1405	430961	432370	0.0	2333	1408	4762179
M-B5_QB5629_2019-08-29_B01	693444.3.CP003938	96.530	1412	40	8	1	1405	4465818	4464409	0.0	2327	1408	4762179
M-B5_QB5629_2019-08-29_B01	158822.7.CP009458	97.805	1412	22	8	1	1405	1124151	1125560	0.0	2427	1408	4965436
M-B5_QB5629_2019-08-29_B01	158822.7.CP009458	97.521	1412	26	8	1	1405	1241664	1243073	0.0	2405	1408	4965436
M-B5_QB5629_2019-08-29_B01	158822.7.CP009458	97.447	1410	29	6	1	1405	1329086	1330493	0.0	2398	1408	4965436
M-B5_QB5629_2019-08-29_B01	158822.7.CP009458	97.380	1412	28	8	1	1405	63483	62074	0.0	2394	1408	4965436
M-B5_QB5629_2019-08-29_B01	158822.7.CP009458	97.376	1410	30	6	1	1405	1992795	1994202	0.0	2392	1408	4965436
M-B5_QB5629_2019-08-29_B01	158822.7.CP009458	97.234	1410	32	6	1	1405	697782	696375	0.0	2381	1408	4965436
M-B5_QB5629_2019-08-29_B01	158822.7.CP009458	97.234	1410	32	6	1	1405	1369571	1370978	0.0	2381	1408	4965436
M-B5_QB5629_2019-08-29_B01	571.62.CP011636	97.801	1410	24	6	1	1405	61648	60241	0.0	2425	1408	6257473
M-B5_QB5629_2019-08-29_B01	571.62.CP011636	97.801	1410	24	6	1	1405	231836	230429	0.0	2425	1408	6257473
M-B5_QB5629_2019-08-29_B01	571.62.CP011636	97.801	1410	24	6	1	1405	923092	924499	0.0	2425	1408	6257473
M-B5_QB5629_2019-08-29_B01	571.62.CP011636	97.801	1410	24	6	1	1405	5442392	5440985	0.0	2425	1408	6257473
M-B5_QB5629_2019-08-29_B01	571.62.CP011636	97.589	1410	27	6	1	1405	127564	126157	0.0	2409	1408	6257473
M-B5_QB5629_2019-08-29_B01	571.62.CP011636	97.589	1410	27	6	1	1405	5880373	5878966	0.0	2409	1408	6257473
M-B5_QB5629_2019-08-29_B01	571.62.CP011636	97.518	1410	28	6	1	1405	1904292	1905699	0.0	2403	1408	6257473
M-B5_QB5629_2019-08-29_B01	571.62.CP011636	97.305	1410	31	6	1	1405	371260	369853	0.0	2386	1408	6257473
M-B5_QB5629_2019-08-29_B01	399742.10.NC_009436	97.801	1410	24	6	1	1405	4471208	4469801	0.0	2425	1408	4518712
M-B5_QB5629_2019-08-29_B01	399742.10.NC_009436	97.730	1410	25	6	1	1405	250932	252339	0.0	2420	1408	4518712
M-B5_QB5629_2019-08-29_B01	399742.10.NC_009436	97.730	1410	25	6	1	1405	838283	839690	0.0	2420	1408	4518712
M-B5_QB5629_2019-08-29_B01	399742.10.NC_009436	97.730	1410	25	6	1	1405	3347745	3346338	0.0	2420	1408	4518712
M-B5_QB5629_2019-08-29_B01	399742.10.NC_009436	97.730	1410	25	6	1	1405	4028978	4027571	0.0	2420	1408	4518712
M-B5_QB5629_2019-08-29_B01	399742.10.NC_009436	97.730	1410	25	6	1	1405	4274541	4273134	0.0	2420	1408	4518712
M-B5_QB5629_2019-08-29_B01	399742.10.NC_009436	97.730	1410	25	6	1	1405	4365614	4364207	0.0	2420	1408	4518712
M-B5_QB5629_2019-08-29_B01	640513.3.NC_015968	97.801	1410	24	6	1	1405	257273	258680	0.0	2425	1408	4812833
M-B5_QB5629_2019-08-29_B01	640513.3.NC_015968	97.801	1410	24	6	1	1405	3544066	3542659	0.0	2425	1408	4812833
M-B5_QB5629_2019-08-29_B01	640513.3.NC_015968	97.730	1410	25	6	1	1405	865158	866565	0.0	2420	1408	4812833
M-B5_QB5629_2019-08-29_B01	640513.3.NC_015968	97.730	1410	25	6	1	1405	4532636	4531229	0.0	2420	1408	4812833
M-B5_QB5629_2019-08-29_B01	640513.3.NC_015968	97.730	1410	25	6	1	1405	4750540	4749133	0.0	2420	1408	4812833
M-B5_QB5629_2019-08-29_B01	640513.3.NC_015968	97.660	1410	25	7	1	1405	4625676	4624270	0.0	2414	1408	4812833
M-B5_QB5629_2019-08-29_B01	640513.3.NC_015968	97.589	1410	27	6	1	1405	4286807	4285400	0.0	2409	1408	4812833
M-B5_QB5629_2019-08-29_B01	158822.6.CP009451	97.518	1410	28	6	1	1405	2501933	2500526	0.0	2403	1408	4876443
M-B5_QB5629_2019-08-29_B01	158822.6.CP009451	97.376	1410	30	6	1	1405	1762984	1761577	0.0	2392	1408	4876443
M-B5_QB5629_2019-08-29_B01	158822.6.CP009451	97.376	1410	30	6	1	1405	2374116	2372709	0.0	2392	1408	4876443
M-B5_QB5629_2019-08-29_B01	158822.6.CP009451	97.376	1410	30	6	1	1405	2414086	2412679	0.0	2392	1408	4876443
M-B5_QB5629_2019-08-29_B01	158822.6.CP009451	97.376	1410	30	6	1	1405	2629169	2627762	0.0	2392	1408	4876443
M-B5_QB5629_2019-08-29_B01	158822.6.CP009451	97.376	1410	30	6	1	1405	3051236	3052643	0.0	2392	1408	4876443
M-B5_QB5629_2019-08-29_B01	158822.6.CP009451	97.376	1410	30	6	1	1405	3663444	3664851	0.0	2392	1408	4876443
M-B5_QB5629_2019-08-29_B01	272620.9.NC_009648	97.447	1410	29	6	1	1405	3204367	3202960	0.0	2398	1408	5315120
M-B5_QB5629_2019-08-29_B01	272620.9.NC_009648	97.376	1410	30	6	1	1405	249550	250957	0.0	2392	1408	5315120
M-B5_QB5629_2019-08-29_B01	272620.9.NC_009648	97.163	1410	33	6	1	1405	4043389	4041982	0.0	2375	1408	5315120
M-B5_QB5629_2019-08-29_B01	272620.9.NC_009648	97.092	1410	34	6	1	1405	4800398	4801805	0.0	2370	1408	5315120
M-B5_QB5629_2019-08-29_B01	272620.9.NC_009648	97.092	1410	34	6	1	1405	5198440	5199847	0.0	2370	1408	5315120
M-B5_QB5629_2019-08-29_B01	272620.9.NC_009648	96.950	1410	36	6	1	1405	4663412	4664819	0.0	2359	1408	5315120
M-B5_QB5629_2019-08-29_B01	272620.9.NC_009648	96.950	1410	36	6	1	1405	4755269	4756676	0.0	2359	1408	5315120
M-B5_QB5629_2019-08-29_B01	272620.9.NC_009648	96.738	1410	39	6	1	1405	4558782	4560189	0.0	2342	1408	5315120
M-C10_QB5629_2019-08-29_D01	82977.3.JPRU01000007	98.721	1407	14	4	1	1403	22103	23509	0.0	2495	1404	100929
M-C10_QB5629_2019-08-29_D01	399742.10.NC_009436	98.579	1407	16	4	1	1403	250933	252339	0.0	2484	1404	4518712
M-C10_QB5629_2019-08-29_D01	399742.10.NC_009436	98.579	1407	16	4	1	1403	4028977	4027571	0.0	2484	1404	4518712
M-C10_QB5629_2019-08-29_D01	399742.10.NC_009436	98.507	1407	17	4	1	1403	3347744	3346338	0.0	2479	1404	4518712
M-C10_QB5629_2019-08-29_D01	399742.10.NC_009436	98.507	1407	17	4	1	1403	4274540	4273134	0.0	2479	1404	4518712
M-C10_QB5629_2019-08-29_D01	399742.10.NC_009436	98.507	1407	17	4	1	1403	4365613	4364207	0.0	2479	1404	4518712
M-C10_QB5629_2019-08-29_D01	399742.10.NC_009436	98.223	1407	21	4	1	1403	4471207	4469801	0.0	2457	1404	4518712
M-C10_QB5629_2019-08-29_D01	399742.10.NC_009436	98.081	1407	23	4	1	1403	838284	839690	0.0	2446	1404	4518712
M-C10_QB5629_2019-08-29_D01	82977.3.JPRU01000006	98.436	1407	18	4	1	1403	3016	1610	0.0	2481	1404	130381
M-C10_QB5629_2019-08-29_D01	83655.10.CP013990	98.081	1407	23	4	1	1403	20417	21823	0.0	2446	1404	4803917
M-C10_QB5629_2019-08-29_D01	83655.10.CP013990	98.081	1407	23	4	1	1403	251230	252636	0.0	2446	1404	4803917
M-C10_QB5629_2019-08-29_D01	83655.10.CP013990	97.797	1407	27	4	1	1403	469719	471125	0.0	2423	1404	4803917
M-C10_QB5629_2019-08-29_D01	83655.10.CP013990	97.726	1407	28	4	1	1403	163798	165204	0.0	2418	1404	4803917
M-C10_QB5629_2019-08-29_D01	83655.10.CP013990	97.655	1407	29	4	1	1403	3893175	3891769	0.0	2412	1404	4803917
M-C10_QB5629_2019-08-29_D01	83655.10.CP013990	97.655	1407	29	4	1	1403	4562033	4560627	0.0	2412	1404	4803917
M-C10_QB5629_2019-08-29_D01	83655.10.CP013990	97.441	1407	32	4	1	1403	811584	812990	0.0	2396	1404	4803917
M-C10_QB5629_2019-08-29_D01	83655.10.CP013990	97.441	1407	32	4	1	1403	1205671	1207077	0.0	2396	1404	4803917
M-C10_QB5629_2019-08-29_D01	158822.7.CP009458	97.871	1409	24	6	1	1403	1124152	1125560	0.0	2431	1404	4965436
M-C10_QB5629_2019-08-29_D01	158822.7.CP009458	97.655	1407	29	4	1	1403	1992796	1994202	0.0	2412	1404	4965436
M-C10_QB5629_2019-08-29_D01	158822.7.CP009458	97.587	1409	28	6	1	1403	1241665	1243073	0.0	2409	1404	4965436
M-C10_QB5629_2019-08-29_D01	158822.7.CP009458	97.584	1407	30	4	1	1403	1329087	1330493	0.0	2407	1404	4965436
M-C10_QB5629_2019-08-29_D01	158822.7.CP009458	97.512	1407	31	4	1	1403	697781	696375	0.0	2401	1404	4965436
M-C10_QB5629_2019-08-29_D01	158822.7.CP009458	97.512	1407	31	4	1	1403	1369572	1370978	0.0	2401	1404	4965436
M-C10_QB5629_2019-08-29_D01	158822.7.CP009458	97.445	1409	30	6	1	1403	63482	62074	0.0	2398	1404	4965436
M-C10_QB5629_2019-08-29_D01	1333848.3.CP007557	97.868	1407	26	4	1	1403	1530787	1532193	0.0	2429	1404	5099034
M-C10_QB5629_2019-08-29_D01	1333848.3.CP007557	97.868	1407	26	4	1	1403	1572819	1574225	0.0	2429	1404	5099034
M-C10_QB5629_2019-08-29_D01	1333848.3.CP007557	97.868	1407	26	4	1	1403	5029217	5027811	0.0	2429	1404	5099034
M-C10_QB5629_2019-08-29_D01	1333848.3.CP007557	97.797	1407	27	4	1	1403	746368	744962	0.0	2423	1404	5099034
M-C10_QB5629_2019-08-29_D01	1333848.3.CP007557	97.797	1407	27	4	1	1403	840687	839281	0.0	2423	1404	5099034
M-C10_QB5629_2019-08-29_D01	1333848.3.CP007557	97.726	1407	28	4	1	1403	1400330	1401736	0.0	2418	1404	5099034
M-C10_QB5629_2019-08-29_D01	1333848.3.CP007557	97.228	1407	35	4	1	1403	1715597	1717003	0.0	2379	1404	5099034
M-C10_QB5629_2019-08-29_D01	1333848.3.CP007557	97.228	1407	35	4	1	1403	2231689	2233095	0.0	2379	1404	5099034
M-C10_QB5629_2019-08-29_D01	1028307.3.NC_015663	97.798	1408	26	5	1	1403	997609	996202	0.0	2423	1404	5280350
M-C10_QB5629_2019-08-29_D01	1028307.3.NC_015663	97.797	1407	27	4	1	1403	1604570	1605976	0.0	2423	1404	5280350
M-C10_QB5629_2019-08-29_D01	1028307.3.NC_015663	97.797	1407	27	4	1	1403	1693713	1695119	0.0	2423	1404	5280350
M-C10_QB5629_2019-08-29_D01	1028307.3.NC_015663	97.797	1407	27	4	1	1403	2537031	2538437	0.0	2423	1404	5280350
M-C10_QB5629_2019-08-29_D01	1028307.3.NC_015663	97.726	1407	28	4	1	1403	221587	220181	0.0	2418	1404	5280350
M-C10_QB5629_2019-08-29_D01	1028307.3.NC_015663	97.726	1407	28	4	1	1403	1512405	1513811	0.0	2418	1404	5280350
M-C10_QB5629_2019-08-29_D01	1028307.3.NC_015663	97.726	1407	28	4	1	1403	2128446	2129852	0.0	2418	1404	5280350
M-C10_QB5629_2019-08-29_D01	1028307.3.NC_015663	97.655	1407	29	4	1	1403	1738748	1740154	0.0	2412	1404	5280350
M-C10_QB5629_2019-08-29_D01	158822.6.CP009451	97.797	1407	27	4	1	1403	2501932	2500526	0.0	2423	1404	4876443
M-C10_QB5629_2019-08-29_D01	158822.6.CP009451	97.655	1407	29	4	1	1403	1762983	1761577	0.0	2412	1404	4876443
M-C10_QB5629_2019-08-29_D01	158822.6.CP009451	97.655	1407	29	4	1	1403	2374115	2372709	0.0	2412	1404	4876443
M-C10_QB5629_2019-08-29_D01	158822.6.CP009451	97.655	1407	29	4	1	1403	2414085	2412679	0.0	2412	1404	4876443
M-C10_QB5629_2019-08-29_D01	158822.6.CP009451	97.655	1407	29	4	1	1403	2629168	2627762	0.0	2412	1404	4876443
M-C10_QB5629_2019-08-29_D01	158822.6.CP009451	97.655	1407	29	4	1	1403	3051237	3052643	0.0	2412	1404	4876443
M-C10_QB5629_2019-08-29_D01	158822.6.CP009451	97.655	1407	29	4	1	1403	3663445	3664851	0.0	2412	1404	4876443
M-C10_QB5629_2019-08-29_D01	640513.3.NC_015968	97.726	1407	28	4	1	1403	865159	866565	0.0	2418	1404	4812833
M-C10_QB5629_2019-08-29_D01	640513.3.NC_015968	97.726	1407	28	4	1	1403	4532635	4531229	0.0	2418	1404	4812833
M-C10_QB5629_2019-08-29_D01	640513.3.NC_015968	97.726	1407	28	4	1	1403	4750539	4749133	0.0	2418	1404	4812833
M-C10_QB5629_2019-08-29_D01	640513.3.NC_015968	97.726	1407	27	5	1	1403	4625675	4624270	0.0	2416	1404	4812833
M-C10_QB5629_2019-08-29_D01	640513.3.NC_015968	97.655	1407	29	4	1	1403	257274	258680	0.0	2412	1404	4812833
M-C10_QB5629_2019-08-29_D01	640513.3.NC_015968	97.655	1407	29	4	1	1403	3544065	3542659	0.0	2412	1404	4812833
M-C10_QB5629_2019-08-29_D01	640513.3.NC_015968	97.584	1407	30	4	1	1403	4286806	4285400	0.0	2407	1404	4812833
M-C10_QB5629_2019-08-29_D01	1115515.3.BBMZ01000044	97.514	1408	29	6	1	1403	204	1610	0.0	2401	1404	1738
M-G11_QB5629_2019-08-29_G01	82977.3.JPRU01000007	98.227	1410	16	8	1	1403	22103	23510	0.0	2457	1403	100929
M-G11_QB5629_2019-08-29_G01	83655.10.CP013990	98.227	1410	16	8	1	1403	20417	21824	0.0	2457	1403	4803917
M-G11_QB5629_2019-08-29_G01	83655.10.CP013990	98.227	1410	16	8	1	1403	251230	252637	0.0	2457	1403	4803917
M-G11_QB5629_2019-08-29_G01	83655.10.CP013990	98.085	1410	18	8	1	1403	469719	471126	0.0	2446	1403	4803917
M-G11_QB5629_2019-08-29_G01	83655.10.CP013990	98.014	1410	19	8	1	1403	163798	165205	0.0	2440	1403	4803917
M-G11_QB5629_2019-08-29_G01	83655.10.CP013990	97.801	1410	22	8	1	1403	3893175	3891768	0.0	2423	1403	4803917
M-G11_QB5629_2019-08-29_G01	83655.10.CP013990	97.801	1410	22	8	1	1403	4562033	4560626	0.0	2423	1403	4803917
