model1,model2,media,monoculture growth model1,monoculture growth model2,coculture growth model1,coculture growth model2,community growth,MRO_model1,MRO_model2,CIP,MIP_model1 (costless),MIP_model2 (costless),BSS_model1,BSS_model2,PC_model1,PC_model2,PC_comm,BIT,GYD1,GYD2
EA.genome.mdl,BI.genome.mdl,M9_Acetate,11.028,11.063,4.231696308802954,18.044303691197047,22.276,76.000% (19/25),82.609% (19/23),3,3 (0),1 (0),65.217%,60.0%,0.38372,1.631,1.0084,parasitism,-0.0031737,0.0031637
EA.genome.mdl,BI.genome.mdl,M9_Cellobiose,51.813,51.637,7.117720792563415,60.75227920743659,67.87,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),65.217%,60.0%,0.13737,1.1765,0.65607,parasitism,0.0033968,-0.0034084
EA.genome.mdl,BI.genome.mdl,M9_Citrate,33.177,33.453,5.409696767282114,37.039303232717884,42.449,76.000% (19/25),82.609% (19/23),7,1 (0),0 (0),65.217%,60.0%,0.16306,1.1072,0.63709,parasitism,-0.008319,0.0082504
EA.genome.mdl,BI.genome.mdl,M9_Glucose,39.204,38.593,7.147101928998031,42.54789807100197,49.695,76.000% (19/25),82.609% (19/23),9,0 (0),0 (0),65.217%,60.0%,0.18231,1.1025,0.63878,parasitism,0.015585,-0.015832
EA.genome.mdl,BI.genome.mdl,M9_Glutamine,22.282,22.353,3.602467894679361,30.15653210532064,33.759,76.000% (19/25),82.609% (19/23),5,1 (0),0 (0),65.217%,60.0%,0.16168,1.3491,0.75633,parasitism,-0.0031864,0.0031763
EA.genome.mdl,BI.genome.mdl,M9_Mannitol,33.335,31.4,7.329308307957921,33.90369169204208,41.233,76.000% (19/25),82.609% (19/23),9,1 (0),2 (0),65.217%,60.0%,0.21987,1.0797,0.63695,amensalism,0.058047,-0.061624
EA.genome.mdl,BI.genome.mdl,M9_Mannose,39.204,38.593,7.145052485701786,42.54994751429821,49.695,76.000% (19/25),82.609% (19/23),9,0 (0),0 (0),65.217%,60.0%,0.18225,1.1025,0.63878,parasitism,0.015585,-0.015832
EA.genome.mdl,BI.genome.mdl,M9_Proline,24.418,24.503,4.3132375217250365,32.71576247827497,37.029,76.000% (19/25),82.609% (19/23),7,2 (1),1 (1),65.217%,60.0%,0.17664,1.3352,0.75691,parasitism,-0.003481,0.003469
EA.genome.mdl,BI.genome.mdl,M9_Fumarate,32.476,32.575,5.480621818064688,36.14637818193531,41.627,76.000% (19/25),82.609% (19/23),6,1 (0),0 (0),65.217%,60.0%,0.16876,1.1096,0.63991,parasitism,-0.0030484,0.0030391
EA.genome.mdl,BI.genome.mdl,M9_Galactose,28.545,28.464,6.824229441806508,32.60477055819349,39.429,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),65.217%,60.0%,0.23907,1.1455,0.69163,parasitism,0.0028376,-0.0028457
EA.genome.mdl,BI.genome.mdl,M9_Glycerol,26.555,26.665,2.8007763861721506,26.01622361382785,28.817,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),65.217%,60.0%,0.10547,0.97567,0.54147,amensalism,-0.0041423,0.0041253
EA.genome.mdl,BI.genome.mdl,M9_Ribose,26.91,26.863,6.551922890618111,31.85307710938189,38.405,76.000% (19/25),82.609% (19/23),6,3 (0),1 (0),65.217%,60.0%,0.24348,1.1858,0.71421,parasitism,0.0017466,-0.0017496
EA.genome.mdl,BI.genome.mdl,M9_L-Arabinose,0.0,26.863,7.005848675458984,31.399151324541016,38.405,76.000% (19/25),82.609% (19/23),5,0 (0),0 (0),65.217%,60.0%,,1.1689,1.4297,,,1.0
EA.genome.mdl,BI.genome.mdl,M9_Serine,22.317,22.388,4.209114164396123,29.602885835603875,33.812,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),65.217%,60.0%,0.18861,1.3223,0.75634,parasitism,-0.0031814,0.0031713
EA.genome.mdl,BI.genome.mdl,M9_Lactose,41.107,0.41024,7.131718560298403,48.012281439701596,55.144,76.000% (19/25),82.609% (19/23),8,1 (0),0 (0),65.217%,60.0%,0.17349,117.03,1.3282,parasitism,0.99002,-99.202
EA.genome.mdl,BI.genome.mdl,M9_Maltose,41.107,51.637,7.1177207920248655,60.752279207975135,67.87,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),65.217%,60.0%,0.17315,1.1765,0.7318,parasitism,-0.25616,0.20392
EA.genome.mdl,BI.genome.mdl,M9_Mix,68.608,69.633,9.884987000990195,80.61601299900981,90.501,76.000% (19/25),82.609% (19/23),11,0 (0),2 (1),65.217%,60.0%,0.14408,1.1577,0.65466,parasitism,-0.01494,0.01472
EA.genome.mdl,BI.genome.mdl,M9_Pyruvate,22.057,22.126,4.1839238734348445,29.230076126565155,33.414,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),65.217%,60.0%,0.18969,1.3211,0.75626,parasitism,-0.0031283,0.0031185
EA.genome.mdl,BI.genome.mdl,M9_Rhamnose,0.0,29.743,4.380248547243142,37.56175145275686,41.942,76.000% (19/25),82.609% (19/23),6,1 (0),4 (0),65.217%,60.0%,,1.2629,1.4101,,,1.0
EA.genome.mdl,BI.genome.mdl,M9_Sorbitol,0.0,31.4,7.329308307958003,33.903691692041996,41.233,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),65.217%,60.0%,,1.0797,1.3132,,,1.0
EA.genome.mdl,BI.genome.mdl,M9_Succinate,32.476,32.575,4.482887247948873,39.23911275205113,43.722,76.000% (19/25),82.609% (19/23),5,2 (0),2 (0),65.217%,60.0%,0.13804,1.2046,0.67212,parasitism,-0.0030484,0.0030391
EA.genome.mdl,BI.genome.mdl,M9_Trehalose,51.813,51.637,7.11751912463299,60.75248087536701,67.87,76.000% (19/25),82.609% (19/23),7,0 (0),0 (0),65.217%,60.0%,0.13737,1.1765,0.65607,parasitism,0.0033968,-0.0034084
EA.genome.mdl,BI.genome.mdl,M9_Uridine,0.0,41.409,5.4237749336581045,50.0142250663419,55.438,76.000% (19/25),82.609% (19/23),6,0 (0),0 (0),65.217%,60.0%,,1.2078,1.3388,,,1.0
EL.genome.mdl,PAg1.genome.mdl,M9_Alanine,22.004,6.346,38.501449877411844,9.830550122588155,48.332,80.000% (20/25),66.667% (20/30),6,0 (0),0 (0),70.0%,64.0%,1.7497,1.5491,1.7048,mutualism,0.7116,-2.4674
EL.genome.mdl,PAg1.genome.mdl,M9_Arginine,18.085,15.829,30.563238768763906,7.137761231236098,37.701,80.000% (20/25),66.667% (20/30),5,2 (0),2 (0),70.0%,64.0%,1.69,0.45093,1.1117,parasitism,0.12474,-0.14252
EL.genome.mdl,PAg1.genome.mdl,M9_Fructose,37.66,37.661,52.773902392151534,14.326097607848466,67.1,80.000% (20/25),66.667% (20/30),7,0 (0),0 (0),70.0%,64.0%,1.4013,0.3804,0.89085,parasitism,-2.6553e-05,2.6553e-05
EL.genome.mdl,PAg1.genome.mdl,M9_GlcNAc,42.327,36.707,64.78252936844127,11.075470631558721,75.858,80.000% (20/25),66.667% (20/30),10,0 (0),0 (0),70.0%,64.0%,1.5305,0.30173,0.95981,parasitism,0.13278,-0.1531
EL.genome.mdl,PAg1.genome.mdl,M9_Acetate,11.002,14.87,23.494353431796377,10.242646568203622,33.737,80.000% (20/25),66.667% (20/30),3,0 (0),0 (0),70.0%,64.0%,2.1355,0.68881,1.304,parasitism,-0.35157,0.26012
EL.genome.mdl,PAg1.genome.mdl,M9_Cellobiose,59.541,38.991,76.67230415703631,12.969695842963672,89.642,80.000% (20/25),66.667% (20/30),10,0 (0),0 (0),70.0%,64.0%,1.2877,0.33263,0.90978,parasitism,0.34514,-0.52704
EL.genome.mdl,PAg1.genome.mdl,M9_Citrate,32.881,34.814,48.256099416583986,10.693900583416012,58.95,80.000% (20/25),66.667% (20/30),7,1 (0),0 (0),70.0%,64.0%,1.4676,0.30717,0.87082,parasitism,-0.058788,0.055524
EL.genome.mdl,PAg1.genome.mdl,M9_Glucose,44.749,38.991,53.40793271025719,13.6920672897428,67.1,80.000% (20/25),66.667% (20/30),11,3 (0),1 (0),70.0%,64.0%,1.1935,0.35116,0.80129,parasitism,0.12867,-0.14768
EL.genome.mdl,PAg1.genome.mdl,M9_Glutamine,22.227,24.685,37.9834009008122,6.824599099187803,44.808,80.000% (20/25),66.667% (20/30),4,1 (0),2 (0),70.0%,64.0%,1.7089,0.27647,0.95515,parasitism,-0.11059,0.099575
EL.genome.mdl,PAg1.genome.mdl,M9_Mannitol,37.924,33.423,40.48962044886422,12.519379551135774,53.009,80.000% (20/25),66.667% (20/30),8,0 (0),0 (0),70.0%,64.0%,1.0677,0.37457,0.74297,amensalism,0.11868,-0.13467
EL.genome.mdl,PAg1.genome.mdl,M9_Mannose,44.749,38.991,53.392081124012414,13.707918875987584,67.1,80.000% (20/25),66.667% (20/30),11,0 (0),0 (0),70.0%,64.0%,1.1931,0.35157,0.80129,parasitism,0.12867,-0.14768
EL.genome.mdl,PAg1.genome.mdl,M9_Proline,24.423,24.698,42.20061661867467,6.6393833813253345,48.84,80.000% (20/25),66.667% (20/30),6,1 (1),0 (0),70.0%,64.0%,1.7279,0.26882,0.99428,parasitism,-0.01126,0.011135
EL.genome.mdl,PAg1.genome.mdl,M9_Fumarate,32.566,34.615,46.2815001919443,9.615499808055691,55.897,80.000% (20/25),66.667% (20/30),5,2 (0),1 (0),70.0%,64.0%,1.4212,0.27778,0.83204,parasitism,-0.062918,0.059194
EL.genome.mdl,PAg1.genome.mdl,M9_Galactose,33.204,38.991,45.89188128161037,13.370118718389637,59.262,80.000% (20/25),66.667% (20/30),9,0 (0),0 (0),70.0%,64.0%,1.3821,0.3429,0.82086,parasitism,-0.17429,0.14842
EL.genome.mdl,PAg1.genome.mdl,M9_Glycerol,26.523,27.249,25.613757637208504,11.608242362791499,37.222,80.000% (20/25),66.667% (20/30),8,0 (0),0 (0),70.0%,64.0%,0.96572,0.42601,0.69222,amensalism,-0.027372,0.026643
EL.genome.mdl,PAg1.genome.mdl,M9_Ribose,31.464,37.479,20.71938080977077,41.931619190229235,62.651,80.000% (20/25),66.667% (20/30),9,0 (0),0 (0),70.0%,64.0%,0.65851,1.1188,0.90874,parasitism,-0.19117,0.16049
EL.genome.mdl,PAg1.genome.mdl,M9_L-Arabinose,42.735,37.212,48.92314757133162,12.648852428668382,61.572,80.000% (20/25),66.667% (20/30),8,0 (0),0 (0),70.0%,64.0%,1.1448,0.33991,0.77016,parasitism,0.12924,-0.14842
EL.genome.mdl,PAg1.genome.mdl,M9_Serine,22.382,26.243,37.71272769888084,10.445272301119159,48.158,80.000% (20/25),66.667% (20/30),6,0 (0),0 (0),70.0%,64.0%,1.685,0.39802,0.9904,parasitism,-0.1725,0.14712
EL.genome.mdl,PAg1.genome.mdl,M9_Lactose,46.989,0.82557,64.7544791537306,13.124520846269405,77.879,80.000% (20/25),66.667% (20/30),10,2 (0),1 (0),70.0%,64.0%,1.3781,15.898,1.6288,mutualism,0.98243,-55.917
EL.genome.mdl,PAg1.genome.mdl,M9_Maltose,59.541,38.991,76.65793233354849,12.984067666451503,89.642,80.000% (20/25),66.667% (20/30),11,0 (0),0 (0),70.0%,64.0%,1.2875,0.333,0.90978,parasitism,0.34514,-0.52704
EL.genome.mdl,PAg1.genome.mdl,M9_Mix,74.266,55.082,92.02437053554361,15.925629464456389,107.95,80.000% (20/25),66.667% (20/30),16,1 (0),2 (1),70.0%,64.0%,1.2391,0.28913,0.83457,parasitism,0.25831,-0.34828
EL.genome.mdl,PAg1.genome.mdl,M9_Pyruvate,22.004,25.911,37.26932443092522,10.648675569074786,47.918,80.000% (20/25),66.667% (20/30),6,0 (0),0 (0),70.0%,64.0%,1.6938,0.41097,1.0001,parasitism,-0.17756,0.15079
EL.genome.mdl,PAg1.genome.mdl,M9_Rhamnose,36.356,30.542,53.34988466755208,10.107115332447915,63.457,80.000% (20/25),66.667% (20/30),11,3 (0),3 (0),70.0%,64.0%,1.4674,0.33093,0.94856,parasitism,0.15992,-0.19036
EL.genome.mdl,PAg1.genome.mdl,M9_Sorbitol,37.924,0.82557,40.48945873531655,12.519541264683445,53.009,80.000% (20/25),66.667% (20/30),8,0 (0),0 (0),70.0%,64.0%,1.0676,15.165,1.368,commensalism,0.97823,-44.937
EL.genome.mdl,PAg1.genome.mdl,M9_Succinate,32.566,34.615,46.99930988317894,8.751690116821063,55.751,80.000% (20/25),66.667% (20/30),5,1 (0),1 (0),70.0%,64.0%,1.4432,0.25283,0.82986,parasitism,-0.062918,0.059194
EL.genome.mdl,PAg1.genome.mdl,M9_Sucrose,0.71681,21.241,22.130327694157586,6.645672305842414,28.776,80.000% (20/25),66.667% (20/30),5,0 (0),1 (0),70.0%,64.0%,30.873,0.31287,1.3105,parasitism,-28.633,0.96625
EL.genome.mdl,PAg1.genome.mdl,M9_Trehalose,59.541,38.991,76.65633798662286,12.985662013377139,89.642,80.000% (20/25),66.667% (20/30),10,0 (0),0 (0),70.0%,64.0%,1.2875,0.33304,0.90978,parasitism,0.34514,-0.52704
EL.genome.mdl,PAg1.genome.mdl,M9_Uridine,45.233,0.82557,62.256259138443326,12.06274086155668,74.319,80.000% (20/25),66.667% (20/30),7,0 (0),0 (0),70.0%,64.0%,1.3763,14.611,1.6136,mutualism,0.98175,-53.79
EL.genome.mdl,PAg3.genome.mdl,M9_Alanine,22.004,5.2397,38.47230691143141,9.826693088568591,48.299,80.000% (20/25),66.667% (20/30),7,2 (0),3 (0),70.0%,68.0%,1.7484,1.8754,1.7729,mutualism,0.76188,-3.1995
EL.genome.mdl,PAg3.genome.mdl,M9_Arginine,18.085,15.33,28.86372456980521,7.31727543019479,36.181,80.000% (20/25),66.667% (20/30),6,2 (0),2 (0),70.0%,68.0%,1.596,0.47732,1.0828,parasitism,0.15234,-0.17971
EL.genome.mdl,PAg3.genome.mdl,M9_Fructose,37.66,37.537,52.73767520327253,14.31532479672747,67.053,80.000% (20/25),66.667% (20/30),8,1 (0),3 (0),70.0%,68.0%,1.4004,0.38137,0.8917,parasitism,0.0032661,-0.0032768
EL.genome.mdl,PAg3.genome.mdl,M9_GlcNAc,42.327,36.577,64.74579560485492,11.072204395145066,75.818,80.000% (20/25),66.667% (20/30),11,2 (0),2 (0),70.0%,68.0%,1.5297,0.30271,0.96089,parasitism,0.13585,-0.1572
EL.genome.mdl,PAg3.genome.mdl,M9_Acetate,11.002,14.818,23.462050289384877,10.238949710615124,33.701,80.000% (20/25),66.667% (20/30),4,0 (0),0 (0),70.0%,68.0%,2.1325,0.69098,1.3052,parasitism,-0.34685,0.25752
EL.genome.mdl,PAg3.genome.mdl,M9_Cellobiose,59.541,38.862,76.63088035299857,12.964119647001432,89.595,80.000% (20/25),66.667% (20/30),12,0 (0),0 (0),70.0%,68.0%,1.287,0.33359,0.91049,parasitism,0.34731,-0.53211
EL.genome.mdl,PAg3.genome.mdl,M9_Citrate,32.881,34.697,45.74200832909437,11.36499167090563,57.107,80.000% (20/25),66.667% (20/30),8,2 (0),1 (0),70.0%,68.0%,1.3911,0.32755,0.84505,parasitism,-0.055229,0.052339
EL.genome.mdl,PAg3.genome.mdl,M9_Glucose,44.749,38.862,53.36428362066255,13.688716379337457,67.053,80.000% (20/25),66.667% (20/30),12,0 (0),0 (0),70.0%,68.0%,1.1925,0.35224,0.80196,parasitism,0.13156,-0.15148
EL.genome.mdl,PAg3.genome.mdl,M9_Glutamine,22.227,24.602,37.957788867918694,6.8222111320813035,44.78,80.000% (20/25),66.667% (20/30),5,1 (0),1 (0),70.0%,68.0%,1.7077,0.2773,0.95625,parasitism,-0.10685,0.096537
EL.genome.mdl,PAg3.genome.mdl,M9_Mannitol,37.924,33.319,40.45232570585377,12.517674294146238,52.97,80.000% (20/25),66.667% (20/30),9,0 (0),0 (0),70.0%,68.0%,1.0667,0.37569,0.74351,amensalism,0.12143,-0.13821
EL.genome.mdl,PAg3.genome.mdl,M9_Mannose,44.749,38.862,53.348271545108574,13.704728454891429,67.053,80.000% (20/25),66.667% (20/30),12,0 (0),0 (0),70.0%,68.0%,1.1922,0.35265,0.80196,parasitism,0.13156,-0.15148
EL.genome.mdl,PAg3.genome.mdl,M9_Proline,24.423,24.613,42.17536781009583,6.637632189904179,48.813,80.000% (20/25),66.667% (20/30),7,1 (1),1 (1),70.0%,68.0%,1.7269,0.26968,0.99545,parasitism,-0.0077796,0.0077195
EL.genome.mdl,PAg3.genome.mdl,M9_Fumarate,32.566,34.498,44.39994158110966,9.531058418890341,53.931,80.000% (20/25),66.667% (20/30),6,3 (0),0 (0),70.0%,68.0%,1.3634,0.27628,0.80417,parasitism,-0.059326,0.056003
EL.genome.mdl,PAg3.genome.mdl,M9_Galactose,33.204,38.862,45.85606827868714,13.368931721312862,59.225,80.000% (20/25),66.667% (20/30),10,0 (0),0 (0),70.0%,68.0%,1.381,0.34401,0.82182,parasitism,-0.1704,0.14559
EL.genome.mdl,PAg3.genome.mdl,M9_Glycerol,26.523,27.171,25.58857529654296,11.60642470345704,37.195,80.000% (20/25),66.667% (20/30),9,0 (0),0 (0),70.0%,68.0%,0.96477,0.42716,0.69272,amensalism,-0.024432,0.023849
EL.genome.mdl,PAg3.genome.mdl,M9_Ribose,31.464,37.366,46.52686180696506,16.081138193034942,62.608,80.000% (20/25),66.667% (20/30),10,0 (0),0 (0),70.0%,68.0%,1.4787,0.43037,0.9096,parasitism,-0.18758,0.15795
EL.genome.mdl,PAg3.genome.mdl,M9_L-Arabinose,42.735,37.096,48.883473435128224,12.645526564871778,61.529,80.000% (20/25),66.667% (20/30),9,0 (0),0 (0),70.0%,68.0%,1.1439,0.34089,0.77074,parasitism,0.13195,-0.15201
EL.genome.mdl,PAg3.genome.mdl,M9_Serine,22.382,26.148,37.44115228869101,10.251847711308997,47.693,80.000% (20/25),66.667% (20/30),7,0 (0),0 (0),70.0%,68.0%,1.6728,0.39207,0.98275,parasitism,-0.16826,0.14403
EL.genome.mdl,PAg3.genome.mdl,M9_Lactose,46.989,0.0,64.71738363648302,13.119616363516972,77.837,80.000% (20/25),66.667% (20/30),9,0 (0),0 (0),70.0%,68.0%,1.3773,,1.6565,,1.0,
EL.genome.mdl,PAg3.genome.mdl,M9_Maltose,59.541,38.862,76.61648707641902,12.97851292358098,89.595,80.000% (20/25),66.667% (20/30),11,0 (0),0 (0),70.0%,68.0%,1.2868,0.33396,0.91049,parasitism,0.34731,-0.53211
EL.genome.mdl,PAg3.genome.mdl,M9_Mix,74.266,54.9,93.0264120523492,14.773587947650789,107.8,80.000% (20/25),66.667% (20/30),17,0 (0),2 (0),70.0%,68.0%,1.2526,0.2691,0.83458,parasitism,0.26077,-0.35275
EL.genome.mdl,PAg3.genome.mdl,M9_Pyruvate,22.004,25.819,37.124179913556546,10.327820086443454,47.452,80.000% (20/25),66.667% (20/30),7,0 (0),0 (0),70.0%,68.0%,1.6872,0.40001,0.99224,parasitism,-0.17338,0.14776
EL.genome.mdl,PAg3.genome.mdl,M9_Rhamnose,36.356,30.443,53.31978549984079,10.105214500159207,63.425,80.000% (20/25),66.667% (20/30),9,0 (0),0 (0),70.0%,68.0%,1.4666,0.33194,0.94949,parasitism,0.16264,-0.19423
EL.genome.mdl,PAg3.genome.mdl,M9_Sorbitol,37.924,0.0,40.45232570517122,12.517674294828785,52.97,80.000% (20/25),66.667% (20/30),7,0 (0),0 (0),70.0%,68.0%,1.0667,,1.3967,,1.0,
EL.genome.mdl,PAg3.genome.mdl,M9_Succinate,32.566,34.498,46.967973981304716,8.749026018695284,55.717,80.000% (20/25),66.667% (20/30),6,1 (0),2 (0),70.0%,68.0%,1.4422,0.25361,0.8308,parasitism,-0.059326,0.056003
EL.genome.mdl,PAg3.genome.mdl,M9_Sucrose,0.71681,21.17,21.5363405102655,6.118659489734499,27.655,80.000% (20/25),66.667% (20/30),6,0 (0),0 (0),70.0%,68.0%,30.045,0.28903,1.2635,parasitism,-28.534,0.96614
EL.genome.mdl,PAg3.genome.mdl,M9_Trehalose,59.541,38.862,76.61648707641906,12.978512923580928,89.595,80.000% (20/25),66.667% (20/30),12,1 (1),0 (0),70.0%,68.0%,1.2868,0.33396,0.91049,parasitism,0.34731,-0.53211
EL.genome.mdl,PAg3.genome.mdl,M9_Uridine,45.233,0.0,62.21559993195132,12.059400068048694,74.275,80.000% (20/25),66.667% (20/30),7,3 (0),2 (0),70.0%,68.0%,1.3754,,1.6421,,1.0,
EL.genome.mdl,PAr.genome.mdl,M9_Alanine,22.004,5.0782,6.563184469886015,30.03881553011398,36.602,64.000% (16/25),57.143% (16/28),8,2 (1),1 (1),64.286%,64.0%,0.29827,5.9152,1.3515,parasitism,0.76921,-3.333
EL.genome.mdl,PAr.genome.mdl,M9_Arginine,18.085,16.845,7.893394998063404,28.1896050019366,36.083,64.000% (16/25),57.143% (16/28),6,0 (0),1 (0),64.286%,64.0%,0.43646,1.6735,1.033,parasitism,0.068565,-0.073612
EL.genome.mdl,PAr.genome.mdl,M9_Fructose,37.66,29.621,18.485054291591876,37.59294570840812,56.078,64.000% (16/25),57.143% (16/28),10,1 (0),1 (0),64.286%,64.0%,0.49084,1.2691,0.83349,parasitism,0.21346,-0.2714
EL.genome.mdl,PAr.genome.mdl,M9_GlcNAc,42.327,33.245,11.710749689003414,50.56325031099659,62.274,64.000% (16/25),57.143% (16/28),13,0 (0),0 (0),64.286%,64.0%,0.27667,1.5209,0.82404,parasitism,0.21457,-0.27318
EL.genome.mdl,PAr.genome.mdl,M9_Acetate,11.002,7.7051,6.568970354545305,19.053029645454693,25.622,64.000% (16/25),57.143% (16/28),4,0 (0),1 (0),64.286%,64.0%,0.59707,2.4728,1.3696,parasitism,0.29966,-0.42789
EL.genome.mdl,PAr.genome.mdl,M9_Arabinogalactan,0.71681,0.0,0.033947375933514726,0.45332262406648527,0.48727,64.000% (16/25),57.143% (16/28),3,0 (0),0 (0),64.286%,64.0%,0.047359,,0.67978,,1.0,
EL.genome.mdl,PAr.genome.mdl,M9_Cellobiose,59.541,0.0,14.506339537840107,63.906660462159884,78.413,64.000% (16/25),57.143% (16/28),9,0 (0),0 (0),64.286%,64.0%,0.24364,,1.317,,1.0,
EL.genome.mdl,PAr.genome.mdl,M9_Citrate,32.881,20.404,5.553030235497651,40.42196976450235,45.975,64.000% (16/25),57.143% (16/28),8,0 (0),2 (0),64.286%,64.0%,0.16888,1.9811,0.86281,parasitism,0.37946,-0.6115
EL.genome.mdl,PAr.genome.mdl,M9_D-Arabinose,0.71681,0.0,0.033947375932973124,0.4533226240670269,0.48727,64.000% (16/25),57.143% (16/28),3,0 (0),0 (0),64.286%,64.0%,0.047359,,0.67978,,1.0,
EL.genome.mdl,PAr.genome.mdl,M9_Glucose,44.749,30.44,18.276430192405197,37.8015698075948,56.078,64.000% (16/25),57.143% (16/28),10,1 (0),1 (0),64.286%,64.0%,0.40842,1.2418,0.74583,parasitism,0.31976,-0.47007
EL.genome.mdl,PAr.genome.mdl,M9_Glutamine,22.227,18.515,6.091971696237315,32.776028303762686,38.868,64.000% (16/25),57.143% (16/28),5,0 (0),2 (0),64.286%,64.0%,0.27408,1.7702,0.954,parasitism,0.167,-0.20049
EL.genome.mdl,PAr.genome.mdl,M9_Isoleucine,0.74373,13.449,11.886018255377238,18.432981744622758,30.319,64.000% (16/25),57.143% (16/28),7,2 (0),1 (0),64.286%,64.0%,15.982,1.3706,2.1362,mutualism,-17.083,0.9447
EL.genome.mdl,PAr.genome.mdl,M9_Mannitol,37.924,11.141,16.794482941908356,31.162517058091648,47.957,64.000% (16/25),57.143% (16/28),7,0 (0),0 (0),64.286%,64.0%,0.44285,2.7971,0.97742,parasitism,0.70623,-2.404
EL.genome.mdl,PAr.genome.mdl,M9_Mannose,44.749,30.44,18.476523760349078,37.60147623965092,56.078,64.000% (16/25),57.143% (16/28),10,0 (0),0 (0),64.286%,64.0%,0.41289,1.2353,0.74583,parasitism,0.31976,-0.47007
EL.genome.mdl,PAr.genome.mdl,M9_Proline,24.423,24.091,8.319978379181535,35.207021620818466,43.527,64.000% (16/25),57.143% (16/28),7,0 (0),0 (0),64.286%,64.0%,0.34066,1.4614,0.8972,parasitism,0.013594,-0.013781
EL.genome.mdl,PAr.genome.mdl,M9_Raffinose,0.71681,0.0,0.033947375932973124,0.4533226240670269,0.48727,64.000% (16/25),57.143% (16/28),3,0 (0),0 (0),64.286%,64.0%,0.047359,,0.67978,,1.0,
EL.genome.mdl,PAr.genome.mdl,M9_Fumarate,32.566,23.589,5.856559674509997,39.13744032549,44.994,64.000% (16/25),57.143% (16/28),7,0 (0),1 (0),64.286%,64.0%,0.17984,1.6591,0.80125,parasitism,0.27566,-0.38056
EL.genome.mdl,PAr.genome.mdl,M9_Galactose,33.204,10.467,15.442870581807773,31.674129418192223,47.117,64.000% (16/25),57.143% (16/28),9,0 (0),0 (0),64.286%,64.0%,0.46509,3.0261,1.0789,parasitism,0.68477,-2.1723
EL.genome.mdl,PAr.genome.mdl,M9_Glycerol,26.523,21.811,11.27870692787293,27.02629307212707,38.305,64.000% (16/25),57.143% (16/28),9,0 (0),0 (0),64.286%,64.0%,0.42524,1.2391,0.79251,parasitism,0.17766,-0.21604
EL.genome.mdl,PAr.genome.mdl,M9_Ribose,31.464,19.193,11.820871269958142,33.33612873004186,45.157,64.000% (16/25),57.143% (16/28),9,0 (0),0 (0),64.286%,64.0%,0.3757,1.7369,0.89143,parasitism,0.39,-0.63935
EL.genome.mdl,PAr.genome.mdl,M9_L-Arabinose,42.735,8.4797,19.46264061106634,33.092359388933666,52.555,64.000% (16/25),57.143% (16/28),8,0 (0),0 (0),64.286%,64.0%,0.45543,3.9025,1.0262,parasitism,0.80157,-4.0397
EL.genome.mdl,PAr.genome.mdl,M9_Serine,22.382,18.768,6.562342812185877,30.668657187814123,37.231,64.000% (16/25),57.143% (16/28),6,0 (0),1 (0),64.286%,64.0%,0.2932,1.6341,0.90476,parasitism,0.16147,-0.19256
EL.genome.mdl,PAr.genome.mdl,M9_Xylose,0.71681,0.0,0.033947375932973124,0.4533226240670269,0.48727,64.000% (16/25),57.143% (16/28),3,0 (0),0 (0),64.286%,64.0%,0.047359,,0.67978,,1.0,
EL.genome.mdl,PAr.genome.mdl,M9_Lactose,46.989,0.0,9.70949575426622,56.79650424573377,66.506,64.000% (16/25),57.143% (16/28),9,0 (0),0 (0),64.286%,64.0%,0.20663,,1.4154,,1.0,
EL.genome.mdl,PAr.genome.mdl,M9_Maltose,59.541,33.994,14.506339537795439,63.90666046220455,78.413,64.000% (16/25),57.143% (16/28),13,0 (0),0 (0),64.286%,64.0%,0.24364,1.8799,0.83833,parasitism,0.42907,-0.75151
EL.genome.mdl,PAr.genome.mdl,M9_Melezitose,0.71681,0.0,0.033947375932973124,0.4533226240670269,0.48727,64.000% (16/25),57.143% (16/28),3,0 (0),0 (0),64.286%,64.0%,0.047359,,0.67978,,1.0,
EL.genome.mdl,PAr.genome.mdl,M9_Mix,74.266,51.298,21.35332575541206,90.49667424458794,111.85,64.000% (16/25),57.143% (16/28),21,0 (0),2 (2),64.286%,64.0%,0.28752,1.7641,0.89078,parasitism,0.30927,-0.44774
EL.genome.mdl,PAr.genome.mdl,M9_No_Glucose,0.71681,0.0,0.033947375932973124,0.4533226240670269,0.48727,64.000% (16/25),57.143% (16/28),3,0 (0),0 (0),64.286%,64.0%,0.047359,,0.67978,,1.0,
EL.genome.mdl,PAr.genome.mdl,M9_Pyruvate,22.004,16.594,6.563184469880201,30.0388155301198,36.602,64.000% (16/25),57.143% (16/28),4,0 (0),0 (0),64.286%,64.0%,0.29827,1.8102,0.94829,parasitism,0.24586,-0.32602
