model1,model2,media,monoculture growth model1,monoculture growth model2,coculture growth model1,coculture growth model2,community growth,MRO_model1,MRO_model2,CIP,MIP_model1 (costless),MIP_model2 (costless),BSS_model1,BSS_model2,PC_model1,PC_model2,PC_comm,BIT,GYD1,GYD2
PR2,EC,M9_Cellobiose,0.0,59.392,13.014,64.935,77.949,57.143% (16/28),59.259% (16/27),10,0 (0),0 (0),62.963%,64.286%,,1.0933,1.3124,,,1.0
PR2,EC,M9_Citrate,20.406,32.805,6.1344,38.892,45.026,57.143% (16/28),59.259% (16/27),7,1 (0),0 (0),62.963%,64.286%,0.30062,1.1855,0.84618,parasitism,-0.60762,0.37796
PR2,EC,M9_Glucose,30.366,44.646,20.389,35.851,56.24,57.143% (16/28),59.259% (16/27),11,0 (0),0 (0),62.963%,64.286%,0.67146,0.803,0.74975,competitive,-0.47026,0.31985
PR2,EC,M9_Glutamine,18.517,22.175,5.7648,32.459,38.224,57.143% (16/28),59.259% (16/27),7,1 (0),0 (0),62.963%,64.286%,0.31133,1.4638,0.93935,parasitism,-0.19755,0.16496
PR2,EC,M9_Isoleucine,13.451,0.0,11.827,18.44,30.267,57.143% (16/28),59.259% (16/27),7,0 (0),0 (0),62.963%,64.286%,0.87925,,2.2502,,1.0,
PR2,EC,M9_Mannitol,0.0,37.856,16.281,31.758,48.039,57.143% (16/28),59.259% (16/27),8,0 (0),0 (0),62.963%,64.286%,,0.8389,1.269,,,1.0
PR2,EC,M9_Mannose,30.366,44.646,21.386,34.854,56.24,57.143% (16/28),59.259% (16/27),11,0 (0),0 (0),62.963%,64.286%,0.70428,0.78067,0.74975,competitive,-0.47026,0.31985
PR2,EC,M9_Proline,24.095,24.361,8.5443,34.901,43.445,57.143% (16/28),59.259% (16/27),8,0 (0),0 (0),62.963%,64.286%,0.35461,1.4326,0.89659,parasitism,-0.01104,0.010919
PR2,EC,M9_Fumarate,23.592,32.491,6.319,37.319,43.638,57.143% (16/28),59.259% (16/27),8,1 (0),0 (0),62.963%,64.286%,0.26785,1.1486,0.7781,parasitism,-0.3772,0.27389
PR2,EC,M9_Galactose,0.0,33.123,18.666,28.559,47.225,57.143% (16/28),59.259% (16/27),9,0 (0),0 (0),62.963%,64.286%,,0.86221,1.4257,,,1.0
PR2,EC,M9_Glycerol,21.813,26.487,11.062,27.265,38.327,57.143% (16/28),59.259% (16/27),10,0 (0),0 (0),62.963%,64.286%,0.50714,1.0294,0.79352,amensalism,-0.21428,0.17646
PR2,EC,M9_Ribose,19.195,31.389,17.004,28.329,45.333,57.143% (16/28),59.259% (16/27),10,0 (0),0 (0),62.963%,64.286%,0.88585,0.90252,0.89619,amensalism,-0.63527,0.38848
PR2,EC,M9_L-Arabinose,8.4801,42.644,20.939,31.828,52.767,57.143% (16/28),59.259% (16/27),9,0 (0),0 (0),62.963%,64.286%,2.4692,0.74636,1.0321,parasitism,-4.0287,0.80114
PR2,EC,M9_Serine,18.77,22.328,6.552,30.615,37.167,57.143% (16/28),59.259% (16/27),7,0 (0),1 (0),62.963%,64.286%,0.34907,1.3711,0.90435,parasitism,-0.18956,0.15935
PR2,EC,M9_Lactose,0.0,46.86,9.8002,56.115,65.915,57.143% (16/28),59.259% (16/27),10,0 (0),0 (0),62.963%,64.286%,,1.1975,1.4066,,,1.0
PR2,EC,M9_Maltose,32.621,59.392,13.014,64.935,77.949,57.143% (16/28),59.259% (16/27),14,0 (0),0 (0),62.963%,64.286%,0.39895,1.0933,0.84715,amensalism,-0.82067,0.45075
PR2,EC,M9_Mix,51.305,74.056,20.845,90.775,111.62,57.143% (16/28),59.259% (16/27),22,3 (2),0 (0),62.963%,64.286%,0.40629,1.2258,0.89039,parasitism,-0.44345,0.30721
PR2,EC,M9_Pyruvate,16.596,21.952,6.5528,29.988,36.541,57.143% (16/28),59.259% (16/27),5,0 (0),0 (0),62.963%,64.286%,0.39484,1.3661,0.94794,parasitism,-0.32273,0.24399
PR2,EC,M9_Rhamnose,0.0,36.262,5.3349,42.653,47.988,57.143% (16/28),59.259% (16/27),9,0 (0),0 (0),62.963%,64.286%,,1.1762,1.3234,,,1.0
PR2,EC,M9_Sorbitol,0.0,37.856,16.281,31.758,48.039,57.143% (16/28),59.259% (16/27),8,0 (0),0 (0),62.963%,64.286%,,0.8389,1.269,,,1.0
PR2,EC,M9_Succinate,23.592,32.491,5.241,40.582,45.823,57.143% (16/28),59.259% (16/27),8,1 (0),0 (0),62.963%,64.286%,0.22215,1.249,0.81706,parasitism,-0.3772,0.27389
PR2,EC,M9_Sucrose,18.384,0.0,1.8993,20.579,22.478,57.143% (16/28),59.259% (16/27),4,0 (0),0 (0),62.963%,64.286%,0.10331,,1.2227,,1.0,
PR2,EC,M9_Trehalose,32.621,59.392,13.014,64.935,77.949,57.143% (16/28),59.259% (16/27),14,0 (0),0 (0),62.963%,64.286%,0.39895,1.0933,0.84715,amensalism,-0.82067,0.45075
PR2,EC,M9_Uridine,0.0,45.126,10.257,53.253,63.51,57.143% (16/28),59.259% (16/27),8,0 (0),0 (0),62.963%,64.286%,,1.1801,1.4074,,,1.0
SF,PAl,M9_Alanine,22.113,6.3356,10.442,37.799,48.241,91.304% (21/23),70.000% (21/30),7,0 (0),0 (0),70.0%,60.87%,0.47219,5.9662,1.6957,parasitism,0.71349,-2.4903
SF,PAl,M9_Arginine,18.18,15.8,8.4564,29.196,37.652,91.304% (21/23),70.000% (21/30),5,3 (0),1 (0),70.0%,60.87%,0.46515,1.8478,1.1081,parasitism,0.13091,-0.15063
SF,PAl,M9_Fructose,41.17,37.486,11.954,47.842,59.796,91.304% (21/23),70.000% (21/30),6,0 (0),0 (0),70.0%,60.87%,0.29036,1.2763,0.76022,parasitism,0.089483,-0.098277
SF,PAl,M9_GlcNAc,39.78,36.505,12.631,60.541,73.172,91.304% (21/23),70.000% (21/30),8,0 (0),0 (0),70.0%,60.87%,0.31752,1.6584,0.95919,parasitism,0.082328,-0.089714
SF,PAl,M9_Acetate,11.057,14.801,10.352,23.353,33.705,91.304% (21/23),70.000% (21/30),3,0 (0),0 (0),70.0%,60.87%,0.93622,1.5778,1.3035,commensalism,-0.33861,0.25296
SF,PAl,M9_Cellobiose,60.573,38.782,21.977,65.997,87.974,91.304% (21/23),70.000% (21/30),9,0 (0),0 (0),70.0%,60.87%,0.36282,1.7017,0.88545,parasitism,0.35975,-0.56188
SF,PAl,M9_Citrate,33.433,34.648,10.197,49.1,59.297,91.304% (21/23),70.000% (21/30),7,2 (0),3 (0),70.0%,60.87%,0.305,1.4171,0.87098,parasitism,-0.036341,0.035067
SF,PAl,M9_Glucose,44.536,38.782,11.847,47.949,59.796,91.304% (21/23),70.000% (21/30),8,0 (0),0 (0),70.0%,60.87%,0.26601,1.2364,0.71768,parasitism,0.1292,-0.14837
SF,PAl,M9_Glutamine,22.339,24.572,7.752,36.97,44.722,91.304% (21/23),70.000% (21/30),4,2 (0),1 (0),70.0%,60.87%,0.34702,1.5046,0.95334,parasitism,-0.09996,0.090876
SF,PAl,M9_Mannitol,36.382,33.283,10.194,38.029,48.223,91.304% (21/23),70.000% (21/30),7,0 (0),1 (1),70.0%,60.87%,0.28019,1.1426,0.69221,parasitism,0.085179,-0.093111
SF,PAl,M9_Mannose,44.536,38.782,12.19,47.606,59.796,91.304% (21/23),70.000% (21/30),8,0 (0),0 (0),70.0%,60.87%,0.27371,1.2275,0.71768,parasitism,0.1292,-0.14837
SF,PAl,M9_Proline,24.486,24.572,8.3361,40.4,48.736,91.304% (21/23),70.000% (21/30),6,2 (1),0 (0),70.0%,60.87%,0.34044,1.6441,0.99344,parasitism,-0.0035122,0.0034999
SF,PAl,M9_Fumarate,32.556,34.451,9.6416,46.271,55.913,91.304% (21/23),70.000% (21/30),4,1 (0),1 (0),70.0%,60.87%,0.29615,1.3431,0.83444,parasitism,-0.058207,0.055006
SF,PAl,M9_Galactose,32.935,38.782,12.48,40.385,52.865,91.304% (21/23),70.000% (21/30),8,0 (0),0 (0),70.0%,60.87%,0.37893,1.0413,0.73713,amensalism,-0.17753,0.15077
SF,PAl,M9_Glycerol,26.587,27.152,10.673,22.112,32.785,91.304% (21/23),70.000% (21/30),5,0 (0),0 (0),70.0%,60.87%,0.40142,0.81439,0.61008,competitive,-0.021251,0.020809
SF,PAl,M9_Ribose,31.123,37.322,15.35,40.912,56.262,91.304% (21/23),70.000% (21/30),7,0 (0),0 (0),70.0%,60.87%,0.49322,1.0962,0.822,amensalism,-0.19918,0.1661
SF,PAl,M9_L-Arabinose,41.717,37.056,11.445,43.448,54.893,91.304% (21/23),70.000% (21/30),7,0 (0),0 (0),70.0%,60.87%,0.27435,1.1725,0.69685,parasitism,0.11173,-0.12578
SF,PAl,M9_Serine,22.374,26.112,10.577,37.533,48.11,91.304% (21/23),70.000% (21/30),6,0 (0),0 (0),70.0%,60.87%,0.47272,1.4374,0.99225,parasitism,-0.16707,0.14315
SF,PAl,M9_Lactose,47.511,38.782,15.637,64.364,80.001,91.304% (21/23),70.000% (21/30),9,0 (0),0 (0),70.0%,60.87%,0.32913,1.6596,0.92709,parasitism,0.18373,-0.22508
SF,PAl,M9_Maltose,60.573,38.782,21.977,65.997,87.974,91.304% (21/23),70.000% (21/30),9,0 (0),0 (0),70.0%,60.87%,0.36282,1.7017,0.88545,parasitism,0.35975,-0.56188
SF,PAl,M9_Mix,69.675,54.949,35.047,66.583,101.63,91.304% (21/23),70.000% (21/30),13,0 (0),1 (0),70.0%,60.87%,0.50301,1.2117,0.81549,parasitism,0.21135,-0.26799
SF,PAl,M9_Pyruvate,22.113,25.783,10.668,37.202,47.87,91.304% (21/23),70.000% (21/30),6,1 (1),2 (1),70.0%,60.87%,0.48242,1.4429,0.99946,parasitism,-0.16597,0.14234
SF,PAl,M9_Rhamnose,36.319,0.82455,8.9816,49.717,58.699,91.304% (21/23),70.000% (21/30),8,0 (0),0 (0),70.0%,60.87%,0.2473,60.296,1.5803,parasitism,0.9773,-43.047
SF,PAl,M9_Sorbitol,36.382,33.283,10.194,38.029,48.223,91.304% (21/23),70.000% (21/30),7,0 (0),0 (0),70.0%,60.87%,0.28019,1.1426,0.69221,parasitism,0.085179,-0.093111
SF,PAl,M9_Succinate,32.556,34.451,9.6217,46.054,55.676,91.304% (21/23),70.000% (21/30),4,0 (0),2 (0),70.0%,60.87%,0.29554,1.3368,0.8309,parasitism,-0.058207,0.055006
SF,PAl,M9_Sucrose,0.3814,38.782,16.399,66.745,83.144,91.304% (21/23),70.000% (21/30),9,0 (0),0 (0),70.0%,60.87%,42.997,1.721,2.123,mutualism,-100.68,0.99017
SF,PAl,M9_Trehalose,60.573,38.782,21.977,65.997,87.974,91.304% (21/23),70.000% (21/30),9,0 (0),0 (0),70.0%,60.87%,0.36282,1.7017,0.88545,parasitism,0.35975,-0.56188
PAg3,PAg1,M9_Alanine,5.2397,6.346,11.416,0.1729,11.589,100.000% (30/30),100.000% (30/30),6,0 (0),0 (0),70.0%,66.667%,2.1788,0.027245,1.0003,parasitism,-0.21114,0.17433
PAg3,PAg1,M9_Arginine,15.33,15.829,22.561,3.3878,25.949,100.000% (30/30),100.000% (30/30),5,1 (0),0 (0),70.0%,66.667%,1.4717,0.21403,0.83279,parasitism,-0.032551,0.031524
PAg3,PAg1,M9_Fructose,37.537,37.661,44.353,7.1967,51.55,100.000% (30/30),100.000% (30/30),7,0 (0),0 (0),70.0%,66.667%,1.1816,0.19109,0.68552,parasitism,-0.0033034,0.0032925
PAg3,PAg1,M9_GlcNAc,36.577,36.707,47.635,5.9271,53.562,100.000% (30/30),100.000% (30/30),8,0 (0),1 (1),70.0%,66.667%,1.3023,0.16147,0.73088,parasitism,-0.0035541,0.0035416
PAg3,PAg1,M9_Acetate,14.818,14.87,24.133,4.8111,28.944,100.000% (30/30),100.000% (30/30),4,0 (0),0 (0),70.0%,66.667%,1.6286,0.32355,0.97494,parasitism,-0.0035092,0.003497
PAg3,PAg1,M9_Cellobiose,38.862,38.991,49.327,4.2352,53.562,100.000% (30/30),100.000% (30/30),7,0 (0),0 (0),70.0%,66.667%,1.2693,0.10862,0.68799,parasitism,-0.0033194,0.0033085
PAg3,PAg1,M9_Citrate,34.697,34.814,41.926,3.8384,45.764,100.000% (30/30),100.000% (30/30),6,0 (0),0 (0),70.0%,66.667%,1.2083,0.11026,0.65837,parasitism,-0.003372,0.0033607
PAg3,PAg1,M9_Glucose,38.862,38.991,44.345,7.2051,51.55,100.000% (30/30),100.000% (30/30),8,0 (0),0 (0),70.0%,66.667%,1.1411,0.18479,0.66215,parasitism,-0.0033194,0.0033085
PAg3,PAg1,M9_Glutamine,24.602,24.685,31.499,3.286,34.785,100.000% (30/30),100.000% (30/30),4,3 (0),0 (0),70.0%,66.667%,1.2803,0.13312,0.70576,parasitism,-0.0033737,0.0033624
PAg3,PAg1,M9_Mannitol,33.319,33.423,36.365,3.6318,39.997,100.000% (30/30),100.000% (30/30),8,0 (0),0 (0),70.0%,66.667%,1.0914,0.10866,0.59928,amensalism,-0.0031213,0.0031116
PAg3,PAg1,M9_Mannose,38.862,38.991,44.345,7.2051,51.55,100.000% (30/30),100.000% (30/30),9,0 (0),0 (0),70.0%,66.667%,1.1411,0.18479,0.66215,parasitism,-0.0033194,0.0033085
PAg3,PAg1,M9_Proline,24.613,24.698,33.253,3.7753,37.028,100.000% (30/30),100.000% (30/30),6,0 (0),1 (1),70.0%,66.667%,1.351,0.15286,0.75091,parasitism,-0.0034535,0.0034416
PAg3,PAg1,M9_Fumarate,34.498,34.615,41.818,3.779,45.597,100.000% (30/30),100.000% (30/30),5,1 (0),1 (0),70.0%,66.667%,1.2122,0.10917,0.65975,parasitism,-0.0033915,0.00338
PAg3,PAg1,M9_Galactose,38.862,38.991,43.301,7.0217,50.323,100.000% (30/30),100.000% (30/30),7,1 (0),1 (0),70.0%,66.667%,1.1142,0.18009,0.64638,parasitism,-0.0033194,0.0033085
PAg3,PAg1,M9_Glycerol,27.171,27.249,26.117,2.8349,28.952,100.000% (30/30),100.000% (30/30),6,0 (0),0 (0),70.0%,66.667%,0.96121,0.10404,0.53201,amensalism,-0.0028707,0.0028625
PAg3,PAg1,M9_Ribose,37.366,37.479,42.13,5.8922,48.022,100.000% (30/30),100.000% (30/30),9,0 (0),0 (0),70.0%,66.667%,1.1275,0.15721,0.64162,parasitism,-0.0030241,0.003015
PAg3,PAg1,M9_L-Arabinose,37.096,37.212,41.058,5.7364,46.794,100.000% (30/30),100.000% (30/30),8,0 (0),0 (0),70.0%,66.667%,1.1068,0.15416,0.62973,parasitism,-0.003127,0.0031173
PAg3,PAg1,M9_Serine,26.148,26.243,34.679,4.3101,38.989,100.000% (30/30),100.000% (30/30),7,0 (0),0 (0),70.0%,66.667%,1.3263,0.16424,0.74419,parasitism,-0.0036332,0.00362
PAg3,PAg1,M9_Maltose,38.862,38.991,49.297,4.2646,53.562,100.000% (30/30),100.000% (30/30),8,1 (1),0 (0),70.0%,66.667%,1.2685,0.10937,0.68799,parasitism,-0.0033194,0.0033085
PAg3,PAg1,M9_Mix,54.9,55.082,65.149,3.6837,68.833,100.000% (30/30),100.000% (30/30),11,2 (0),0 (0),70.0%,66.667%,1.1867,0.066876,0.62586,parasitism,-0.0033151,0.0033042
PAg3,PAg1,M9_Pyruvate,25.819,25.911,34.256,4.3346,38.591,100.000% (30/30),100.000% (30/30),7,0 (0),0 (0),70.0%,66.667%,1.3268,0.16729,0.74601,parasitism,-0.0035633,0.0035506
PAg3,PAg1,M9_Rhamnose,30.443,30.542,38.473,4.0844,42.557,100.000% (30/30),100.000% (30/30),7,0 (0),0 (0),70.0%,66.667%,1.2638,0.13373,0.69783,parasitism,-0.003252,0.0032414
PAg3,PAg1,M9_Succinate,34.498,34.615,42.353,3.7755,46.128,100.000% (30/30),100.000% (30/30),7,1 (0),1 (0),70.0%,66.667%,1.2277,0.10907,0.66743,parasitism,-0.0033915,0.00338
PAg3,PAg1,M9_Sucrose,21.17,21.241,37.478,3.7553,41.233,100.000% (30/30),100.000% (30/30),5,0 (0),0 (0),70.0%,66.667%,1.7703,0.17679,0.97222,parasitism,-0.0033538,0.0033426
PAg3,PAg1,M9_Trehalose,38.862,38.991,49.064,4.4982,53.562,100.000% (30/30),100.000% (30/30),9,0 (0),1 (1),70.0%,66.667%,1.2625,0.11537,0.68799,parasitism,-0.0033194,0.0033085
PR1,EL,M9_Alanine,5.0541,22.004,4.5788,29.194,33.773,50.000% (16/32),64.000% (16/25),4,1 (0),1 (0),64.0%,65.625%,0.90595,1.3268,1.2482,commensalism,-3.3537,0.77031
PR1,EL,M9_Arginine,18.506,18.085,8.2511,28.671,36.922,50.000% (16/32),64.000% (16/25),9,1 (1),1 (1),64.0%,65.625%,0.44586,1.5853,1.009,parasitism,0.022749,-0.023279
PR1,EL,M9_Fructose,29.478,37.66,10.161,44.487,54.648,50.000% (16/32),64.000% (16/25),8,0 (0),0 (0),64.0%,65.625%,0.34468,1.1813,0.81397,parasitism,-0.27756,0.21726
PR1,EL,M9_GlcNAc,28.997,42.327,10.805,51.182,61.987,50.000% (16/32),64.000% (16/25),13,0 (0),0 (0),64.0%,65.625%,0.37264,1.2092,0.86909,parasitism,-0.4597,0.31493
PR1,EL,M9_Acetate,7.6267,11.002,4.6091,18.269,22.878,50.000% (16/32),64.000% (16/25),2,1 (0),1 (0),64.0%,65.625%,0.60434,1.6605,1.2281,parasitism,-0.44256,0.30679
PR1,EL,M9_Arabinogalactan,0.0,0.71681,0.069006,0.41559,0.4846,50.000% (16/32),64.000% (16/25),3,0 (0),0 (0),64.0%,65.625%,,0.57978,0.67605,,,1.0
PR1,EL,M9_Cellobiose,0.0,59.541,14.493,64.26,78.753,50.000% (16/32),64.000% (16/25),9,1 (1),0 (0),64.0%,65.625%,,1.0793,1.3227,,,1.0
PR1,EL,M9_Citrate,20.233,32.881,6.0008,38.492,44.493,50.000% (16/32),64.000% (16/25),7,0 (0),0 (0),64.0%,65.625%,0.29658,1.1707,0.83769,parasitism,-0.62512,0.38466
PR1,EL,M9_D-Arabinose,0.0,0.71681,0.069006,0.41559,0.4846,50.000% (16/32),64.000% (16/25),3,0 (0),0 (0),64.0%,65.625%,,0.57978,0.67605,,,1.0
PR1,EL,M9_Glucose,26.457,44.749,10.196,44.725,54.921,50.000% (16/32),64.000% (16/25),10,0 (0),0 (0),64.0%,65.625%,0.38537,0.99947,0.7713,amensalism,-0.69139,0.40877
PR1,EL,M9_Glutamine,18.317,22.227,5.3493,32.838,38.187,50.000% (16/32),64.000% (16/25),6,1 (0),1 (0),64.0%,65.625%,0.29204,1.4774,0.94187,parasitism,-0.21346,0.17591
PR1,EL,M9_Isoleucine,13.287,0.74373,9.8045,19.615,29.419,50.000% (16/32),64.000% (16/25),8,0 (0),3 (1),64.0%,65.625%,0.7379,26.373,2.0968,parasitism,0.94403,-16.865
PR1,EL,M9_Mannitol,10.941,37.924,9.9354,37.17,47.105,50.000% (16/32),64.000% (16/25),7,0 (0),0 (0),64.0%,65.625%,0.90809,0.98011,0.96398,neutral,-2.4662,0.7115
PR1,EL,M9_Mannose,26.457,44.749,10.196,44.725,54.921,50.000% (16/32),64.000% (16/25),10,0 (0),0 (0),64.0%,65.625%,0.38537,0.99947,0.7713,amensalism,-0.69139,0.40877
PR1,EL,M9_Proline,24.0,24.423,9.0985,35.449,44.547,50.000% (16/32),64.000% (16/25),7,1 (1),2 (1),64.0%,65.625%,0.3791,1.4514,0.91996,parasitism,-0.017625,0.01732
PR1,EL,M9_Raffinose,0.0,0.71681,0.069006,0.41559,0.4846,50.000% (16/32),64.000% (16/25),3,0 (0),0 (0),64.0%,65.625%,,0.57978,0.67605,,,1.0
PR1,EL,M9_Fumarate,23.487,32.566,5.8459,37.313,43.159,50.000% (16/32),64.000% (16/25),7,0 (0),2 (0),64.0%,65.625%,0.2489,1.1458,0.76997,parasitism,-0.38655,0.27879
PR1,EL,M9_Galactose,10.474,33.204,12.964,33.328,46.292,50.000% (16/32),64.000% (16/25),8,0 (0),0 (0),64.0%,65.625%,1.2377,1.0037,1.0598,commensalism,-2.1701,0.68456
PR1,EL,M9_Glycerol,21.641,26.523,9.1837,28.823,38.007,50.000% (16/32),64.000% (16/25),9,0 (0),0 (0),64.0%,65.625%,0.42437,1.0867,0.78912,amensalism,-0.22559,0.18407
PR1,EL,M9_Ribose,16.65,31.464,10.054,34.695,44.749,50.000% (16/32),64.000% (16/25),7,0 (0),0 (0),64.0%,65.625%,0.60387,1.1027,0.93006,parasitism,-0.88973,0.47082
PR1,EL,M9_L-Arabinose,8.3748,42.735,10.014,41.333,51.347,50.000% (16/32),64.000% (16/25),8,0 (0),0 (0),64.0%,65.625%,1.1958,0.96718,1.0046,commensalism,-4.1028,0.80403
PR1,EL,M9_Serine,18.556,22.382,4.5792,29.764,34.343,50.000% (16/32),64.000% (16/25),7,0 (0),1 (0),64.0%,65.625%,0.24678,1.3298,0.8389,parasitism,-0.20619,0.17094
PR1,EL,M9_Xylose,0.0,0.71681,0.069006,0.41559,0.4846,50.000% (16/32),64.000% (16/25),3,0 (0),0 (0),64.0%,65.625%,,0.57978,0.67605,,,1.0
PR1,EL,M9_Lactose,0.0,46.989,10.78,56.385,67.165,50.000% (16/32),64.000% (16/25),9,0 (0),0 (0),64.0%,65.625%,,1.2,1.4294,,,1.0
PR1,EL,M9_Maltose,29.591,59.541,14.493,64.26,78.753,50.000% (16/32),64.000% (16/25),14,0 (0),0 (0),64.0%,65.625%,0.48979,1.0793,0.88355,amensalism,-1.0121,0.50301
PR1,EL,M9_Melezitose,0.0,0.71681,0.069006,0.41559,0.4846,50.000% (16/32),64.000% (16/25),3,0 (0),0 (0),64.0%,65.625%,,0.57978,0.67605,,,1.0
PR1,EL,M9_Mix,38.307,74.266,19.111,83.809,102.92,50.000% (16/32),64.000% (16/25),19,3 (2),2 (1),64.0%,65.625%,0.49889,1.1285,0.91425,parasitism,-0.93871,0.48419
PR1,EL,M9_No_Glucose,0.0,0.71681,0.069006,0.41559,0.4846,50.000% (16/32),64.000% (16/25),3,0 (0),0 (0),64.0%,65.625%,,0.57978,0.67605,,,1.0
PR1,EL,M9_Pyruvate,16.383,22.004,4.5788,29.194,33.773,50.000% (16/32),64.000% (16/25),4,0 (0),0 (0),64.0%,65.625%,0.27948,1.3268,0.8798,parasitism,-0.3431,0.25545
PR1,EL,M9_Rhamnose,0.0,36.356,5.9106,42.965,48.876,50.000% (16/32),64.000% (16/25),9,0 (0),0 (0),64.0%,65.625%,,1.1818,1.3444,,,1.0
PR1,EL,M9_Sorbitol,0.0,37.924,9.9354,37.17,47.105,50.000% (16/32),64.000% (16/25),7,0 (0),0 (0),64.0%,65.625%,,0.98011,1.2421,,,1.0
PR1,EL,M9_Succinate,23.487,32.566,5.1886,39.478,44.667,50.000% (16/32),64.000% (16/25),7,0 (0),1 (0),64.0%,65.625%,0.22091,1.2123,0.79687,parasitism,-0.38655,0.27879
PR1,EL,M9_Sucrose,0.0,0.71681,0.069006,0.41559,0.4846,50.000% (16/32),64.000% (16/25),3,0 (0),0 (0),64.0%,65.625%,,0.57978,0.67605,,,1.0
PR1,EL,M9_Trehalose,29.591,59.541,14.493,64.26,78.753,50.000% (16/32),64.000% (16/25),15,0 (0),0 (0),64.0%,65.625%,0.48979,1.0793,0.88355,amensalism,-1.0121,0.50301
PR1,EL,M9_Uridine,0.0,45.233,8.5905,54.718,63.309,50.000% (16/32),64.000% (16/25),7,0 (0),0 (0),64.0%,65.625%,,1.2097,1.3996,,,1.0
PR1,EL,M9_Water,0.0,0.71681,0.069006,0.41559,0.4846,50.000% (16/32),64.000% (16/25),3,0 (0),0 (0),64.0%,65.625%,,0.57978,0.67605,,,1.0
KA,EL,M9_Alanine,22.126,22.004,28.262,5.1626,33.425,87.500% (21/24),84.000% (21/25),7,0 (0),0 (0),64.0%,62.5%,1.2773,0.23462,0.75742,parasitism,0.0055139,-0.0055444
KA,EL,M9_Arginine,14.623,18.085,4.4838,25.305,29.789,87.500% (21/24),84.000% (21/25),5,1 (0),1 (0),64.0%,62.5%,0.30663,1.3992,0.91076,parasitism,-0.23675,0.19143
KA,EL,M9_Fructose,39.307,37.66,10.508,45.762,56.27,87.500% (21/24),84.000% (21/25),9,1 (0),0 (0),64.0%,62.5%,0.26734,1.2151,0.73109,parasitism,0.041901,-0.043733
KA,EL,M9_GlcNAc,39.103,42.327,52.818,9.0082,61.826,87.500% (21/24),84.000% (21/25),12,1 (1),1 (1),64.0%,62.5%,1.3507,0.21282,0.75925,parasitism,-0.082449,0.076169
KA,EL,M9_Acetate,11.063,11.002,17.87,4.4133,22.283,87.500% (21/24),84.000% (21/25),3,1 (0),2 (0),64.0%,62.5%,1.6153,0.40114,1.0099,parasitism,0.0055139,-0.0055444
KA,EL,M9_Cellobiose,51.637,59.541,71.108,10.344,81.452,87.500% (21/24),84.000% (21/25),10,0 (0),0 (0),64.0%,62.5%,1.3771,0.17373,0.73263,parasitism,-0.15307,0.13275
KA,EL,M9_Citrate,33.453,32.881,5.4474,38.259,43.706,87.500% (21/24),84.000% (21/25),7,1 (0),0 (0),64.0%,62.5%,0.16284,1.1635,0.65888,parasitism,0.017099,-0.017396
KA,EL,M9_Glucose,38.593,44.749,10.353,45.917,56.27,87.500% (21/24),84.000% (21/25),9,1 (0),1 (0),64.0%,62.5%,0.26827,1.0261,0.67517,amensalism,-0.15951,0.13757
KA,EL,M9_Glutamine,22.353,22.227,30.174,3.5952,33.769,87.500% (21/24),84.000% (21/25),4,1 (0),0 (0),64.0%,62.5%,1.3499,0.16175,0.75749,parasitism,0.0056368,-0.0056688
KA,EL,M9_Mannitol,31.4,37.924,7.7445,37.988,45.732,87.500% (21/24),84.000% (21/25),9,0 (0),0 (0),64.0%,62.5%,0.24664,1.0017,0.65968,amensalism,-0.20777,0.17203
KA,EL,M9_Mannose,38.593,44.749,10.282,45.988,56.27,87.500% (21/24),84.000% (21/25),9,0 (0),0 (0),64.0%,62.5%,0.26642,1.0277,0.67517,amensalism,-0.15951,0.13757
KA,EL,M9_Proline,24.503,24.423,32.763,4.2805,37.043,87.500% (21/24),84.000% (21/25),6,1 (1),0 (0),64.0%,62.5%,1.3371,0.17526,0.75712,parasitism,0.0032649,-0.0032756
KA,EL,M9_Fumarate,32.575,32.566,36.77,5.2292,41.999,87.500% (21/24),84.000% (21/25),5,1 (0),0 (0),64.0%,62.5%,1.1288,0.16057,0.64474,parasitism,0.00027629,-0.00027636
KA,EL,M9_Galactose,28.464,33.204,10.538,37.843,48.381,87.500% (21/24),84.000% (21/25),8,0 (0),1 (0),64.0%,62.5%,0.37023,1.1397,0.78454,parasitism,-0.16653,0.14275
KA,EL,M9_Glycerol,26.665,26.523,4.6929,24.693,29.386,87.500% (21/24),84.000% (21/25),8,0 (0),0 (0),64.0%,62.5%,0.176,0.93101,0.55249,amensalism,0.0053253,-0.0053538
KA,EL,M9_Ribose,26.863,31.464,7.3331,37.765,45.098,87.500% (21/24),84.000% (21/25),8,1 (0),1 (0),64.0%,62.5%,0.27298,1.2003,0.77319,parasitism,-0.17128,0.14623
KA,EL,M9_L-Arabinose,26.863,42.735,8.7829,42.904,51.687,87.500% (21/24),84.000% (21/25),8,0 (0),2 (0),64.0%,62.5%,0.32695,1.004,0.74265,amensalism,-0.59085,0.37141
KA,EL,M9_Serine,22.388,22.382,29.308,4.5146,33.823,87.500% (21/24),84.000% (21/25),6,1 (0),1 (0),64.0%,62.5%,1.3091,0.20171,0.75548,parasitism,0.000268,-0.00026807
KA,EL,M9_Lactose,0.41024,46.989,57.431,12.722,70.153,87.500% (21/24),84.000% (21/25),11,0 (0),1 (0),64.0%,62.5%,139.99,0.27074,1.48,parasitism,-113.54,0.99127
